Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 5 [42240/49000 (86%)]	Train Loss: 1.953068	Val Loss: 1.866215	Val Acc: 60.46875
Train Epoch: 5 [43520/49000 (89%)]	Train Loss: 1.960095	Val Loss: 1.902815	Val Acc: 55.625
Train Epoch: 5 [44800/49000 (91%)]	Train Loss: 1.857659	Val Loss: 1.887621	Val Acc: 57.03125
Train Epoch: 5 [46080/49000 (94%)]	Train Loss: 1.879473	Val Loss: 1.926256	Val Acc: 53.59375
Train Epoch: 5 [47360/49000 (97%)]	Train Loss: 1.941841	Val Loss: 1.917485	Val Acc: 55.0
Train Epoch: 5 [48640/49000 (99%)]	Train Loss: 1.957596	Val Loss: 1.901616	Val Acc: 55.9375
Train Epoch: 6 [0/49000 (0%)]	Train Loss: 1.852612	Val Loss: 1.891456	Val Acc: 57.03125
Train Epoch: 6 [1280/49000 (3%)]	Train Loss: 1.910446	Val Loss: 1.912115	Val Acc: 54.84375
Train Epoch: 6 [2560/49000 (5%)]	Train Loss: 1.942398	Val Loss: 1.938769	Val Acc: 51.71875
Train Epoch: 6 [3840/49000 (8%)]	Train Loss: 1.997763	Val Loss: 1.966417	Val Acc: 49.84375
Train Epoch: 6 [5120/49000 (10%)]	Train Loss: 1.836788	Val Loss: 1.888241	Val Acc: 57.03125
Train Epoch: 6 [6400/49000 (13%)]	Train Loss: 1.889526	Val Loss: 1.909759	Val Acc: 54.53125
Train Epoch: 6 [7680/49000 (16%)]	Train Loss: 1.967148	Val Loss: 1.902483	Val Acc: 55.9375
Train Epoch: 6 [8960/49000 (18%)]	Train Loss: 1.959727	Val Loss: 1.903731	Val Acc: 55.46875
Train Epoch: 6 [10240/49000 (21%)]	Train Loss: 1.932295	Val Loss: 1.882266	Val Acc: 58.75
Train Epoch: 6 [11520/49000 (23%)]	Train Loss: 1.929115	Val Loss: 1.861497	Val Acc: 61.09375
Train Epoch: 6 [12800/49000 (26%)]	Train Loss: 1.848912	Val Loss: 1.861342	Val Acc: 60.15625
Train Epoch: 6 [14080/49000 (29%)]	Train Loss: 1.869383	Val Loss: 1.869464	Val Acc: 59.84375
Train Epoch: 6 [15360/49000 (31%)]	Train Loss: 1.932187	Val Loss: 1.942729	Val Acc: 51.875
Train Epoch: 6 [16640/49000 (34%)]	Train Loss: 1.862130	Val Loss: 1.885902	Val Acc: 57.1875
Train Epoch: 6 [17920/49000 (37%)]	Train Loss: 1.872419	Val Loss: 1.862345	Val Acc: 61.40625
Train Epoch: 6 [19200/49000 (39%)]	Train Loss: 1.854224	Val Loss: 1.869744	Val Acc: 59.53125
Train Epoch: 6 [20480/49000 (42%)]	Train Loss: 1.955574	Val Loss: 1.874302	Val Acc: 57.8125
Train Epoch: 6 [21760/49000 (44%)]	Train Loss: 1.863710	Val Loss: 1.862457	Val Acc: 60.46875
Train Epoch: 6 [23040/49000 (47%)]	Train Loss: 1.870653	Val Loss: 1.866370	Val Acc: 59.6875
Train Epoch: 6 [24320/49000 (50%)]	Train Loss: 1.938002	Val Loss: 1.881191	Val Acc: 58.59375
Train Epoch: 6 [25600/49000 (52%)]	Train Loss: 1.913829	Val Loss: 1.850847	Val Acc: 62.8125
Train Epoch: 6 [26880/49000 (55%)]	Train Loss: 1.805484	Val Loss: 1.877923	Val Acc: 58.75
Train Epoch: 6 [28160/49000 (57%)]	Train Loss: 1.933843	Val Loss: 1.874345	Val Acc: 57.8125
Train Epoch: 6 [29440/49000 (60%)]	Train Loss: 1.869956	Val Loss: 1.873114	Val Acc: 58.59375
Train Epoch: 6 [30720/49000 (63%)]	Train Loss: 1.919248	Val Loss: 1.855745	Val Acc: 61.5625
Train Epoch: 6 [32000/49000 (65%)]	Train Loss: 1.925355	Val Loss: 1.894161	Val Acc: 57.34375
Train Epoch: 6 [33280/49000 (68%)]	Train Loss: 1.900332	Val Loss: 1.871174	Val Acc: 59.53125
Train Epoch: 6 [34560/49000 (70%)]	Train Loss: 1.870845	Val Loss: 1.872057	Val Acc: 59.53125
Train Epoch: 6 [35840/49000 (73%)]	Train Loss: 1.955458	Val Loss: 1.887991	Val Acc: 57.96875
Train Epoch: 6 [37120/49000 (76%)]	Train Loss: 1.881788	Val Loss: 1.877656	Val Acc: 59.375
Train Epoch: 6 [38400/49000 (78%)]	Train Loss: 1.964796	Val Loss: 1.864157	Val Acc: 60.0
Train Epoch: 6 [39680/49000 (81%)]	Train Loss: 1.884020	Val Loss: 1.841602	Val Acc: 62.96875
Train Epoch: 6 [40960/49000 (84%)]	Train Loss: 1.821303	Val Loss: 1.871314	Val Acc: 59.6875
Train Epoch: 6 [42240/49000 (86%)]	Train Loss: 1.863975	Val Loss: 1.866730	Val Acc: 59.84375
Train Epoch: 6 [43520/49000 (89%)]	Train Loss: 1.877277	Val Loss: 1.866759	Val Acc: 59.53125
Train Epoch: 6 [44800/49000 (91%)]	Train Loss: 1.873380	Val Loss: 1.878616	Val Acc: 57.96875
Train Epoch: 6 [46080/49000 (94%)]	Train Loss: 1.845871	Val Loss: 1.894223	Val Acc: 57.34375
Train Epoch: 6 [47360/49000 (97%)]	Train Loss: 1.827135	Val Loss: 1.884647	Val Acc: 57.5
Train Epoch: 6 [48640/49000 (99%)]	Train Loss: 1.840518	Val Loss: 1.864968	Val Acc: 59.21875
Train Epoch: 7 [0/49000 (0%)]	Train Loss: 1.864996	Val Loss: 1.887539	Val Acc: 57.1875
Train Epoch: 7 [1280/49000 (3%)]	Train Loss: 1.877584	Val Loss: 1.888795	Val Acc: 57.03125
